Fecha;Departamento;Municipio;Día;Hora;Barrio;Zona;Clase de sitio;Arma empleada;Móvil Agresor;Móvil Victima;Edad;Sexo;Estado civil;País de nacimiento;Clase de empleado;Profesión;Escolaridad;Código DANE;Cantidad
08/07/2016;CUNDINAMARCA;ZIPAQUIRÁ;Viernes;17:10:00;COCLIES;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;49;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;25899000;1
08/07/2016;MAGDALENA;PIJIÑO DEL CARMEN;Viernes;1:20:00;01 DE AGOSTO;URBANA;VIAS PUBLICAS;CONTUNDENTES;A PIE;A PIE;30;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;47545000;1
08/07/2016;NORTE DE SANTANDER;CONVENCIÓN;Viernes;20:00:00;VEREDA EL LIBANO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;PASAJERO TAXI;CONDUCTOR MOTOCICLETA;21;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;54206000;1
08/07/2016;NORTE DE SANTANDER;CÚCUTA (CT);Viernes;20:30:00;BARRIO CARLOS PIZARRO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;34;MASCULINO;CASADO;COLOMBIA;EMPLEADO EJERCITO;-;SECUNDARIA;54001000;1
08/07/2016;NORTE DE SANTANDER;VILLA DEL ROSARIO;Viernes;17:08:00;BARRIO GRAN COLOMBIA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;43;FEMENINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;54874000;1
08/07/2016;VALLE;CALI (CT);Viernes;17:00:00;EL RETIRO E15;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;38;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
08/07/2016;VALLE;YUMBO;Viernes;4:50:00;BOLIVAR E25;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;36;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76892000;1
09/07/2016;ANTIOQUIA;BELLO;Sábado;3:51:00;EL CONGOLO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;05088000;1
09/07/2016;ANTIOQUIA;COPACABANA;Sábado;12:50:00;VDA. GRANIZAL;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;40;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05212000;1
09/07/2016;ANTIOQUIA;EBÉJICO;Sábado;20:30:00;PALON;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;32;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05240000;1
09/07/2016;ANTIOQUIA;ENTRERRIOS;Sábado;21:00:00;LAS BRISAS;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;46;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05264000;1
09/07/2016;ANTIOQUIA;ENVIGADO;Sábado;0:21:00;SAN JOSE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;05266000;1
09/07/2016;ANTIOQUIA;MEDELLÍN (CT);Sábado;23:00:00;LAS ESMERALDAS  C-4;URBANA;PARQUES;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05001000;1
09/07/2016;ANTIOQUIA;MEDELLÍN (CT);Sábado;17:25:00;CERRO EL VOLADOR C-7;URBANA;BOSQUES;ARMA DE FUEGO;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;05001000;1
09/07/2016;ANTIOQUIA;MEDELLÍN (CT);Sábado;13:12:00;CARIBE C-5;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;A PIE;26;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05001000;1
09/07/2016;ANTIOQUIA;RIONEGRO;Sábado;0:40:00;MIRADOR DE SAN NICOLAS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05615000;1
09/07/2016;ATLÁNTICO;GALAPA;Sábado;20:48:00;VILLA OLIMPICA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;08296000;1
09/07/2016;BOLÍVAR;CARTAGENA (CT);Sábado;15:40:00;EL CAMPESTRE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;41;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;13001000;1
09/07/2016;BOLÍVAR;MAGANGUÉ;Sábado;22:50:00;SECTOR PRADO;URBANA;ESTADERO;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;13430000;1
09/07/2016;BOYACÁ;DUITAMA;Sábado;21:30:00;BARRIO CENTRO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;47;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;15238000;1
09/07/2016;CAUCA;VILLA RICA;Sábado;17:00:00;VALENTIN RAMOS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;19845000;1
09/07/2016;CESAR;LA PAZ;Sábado;2:30:00;VEREDA;RURAL;FINCAS Y SIMILARES;CONTUNDENTES;A PIE;A PIE;67;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;20621000;1
09/07/2016;CESAR;VALLEDUPAR (CT);Sábado;6:04:00;INV. TIERRA PROMETIDA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;20001000;1
09/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;5:15:00;SANTA CATALINA E-8;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;62;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
09/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;2:17:00;PRIMERO DE MAYO E-4;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;11001000;1
09/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;8:14:00;BELLAVISTA E-19;URBANA;INTERIOR VEHICULO PARTICULAR;ARMA DE FUEGO;A PIE;CONDUCTOR VEHICULO;47;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
09/07/2016;CUNDINAMARCA;MADRID;Sábado;21:00:00;SOSIEGO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;20;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;25430000;1
09/07/2016;CUNDINAMARCA;SOACHA;Sábado;22:30:00;SAN CARLOS;URBANA;CONJUNTO RESIDENCIAL;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;26;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;25754000;1
09/07/2016;CUNDINAMARCA;SUESCA;Sábado;13:40:00;VER. CUAYA;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;19;FEMENINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;TECNICO PROFESIONAL EN MERCADEO Y COMERCIALIZACION;TECNICO;25772000;1
09/07/2016;CUNDINAMARCA;VIOTÁ;Sábado;16:35:00;EL DORADO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;40;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;25878000;1
09/07/2016;HUILA;CAMPOALEGRE;Sábado;6:35:00;VEREDA POTOSI;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;23;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;SECUNDARIA;41132000;1
09/07/2016;NORTE DE SANTANDER;BUCARASICA;Sábado;21:30:00;CORREGIMIENTO LA CURVA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;54109000;1
09/07/2016;NORTE DE SANTANDER;LOS PATIOS;Sábado;15:00:00;BARRIO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;33;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;54405000;1
09/07/2016;QUINDÍO;MONTENEGRO;Sábado;19:30:00;LA ESMERALDA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;63470000;1
09/07/2016;RISARALDA;PEREIRA (CT);Sábado;5:23:00;SECTOR PUENTES DE LA 9A CON 12;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;35;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;66001000;1
09/07/2016;SANTANDER;BUCARAMANGA (CT);Sábado;22:35:00;AFRICA;URBANA;FRENTE A RESIDENCIAS - VIA PUBLICA;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;68001000;1
09/07/2016;SANTANDER;SAN GIL;Sábado;6:40:00;LA GRUTA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;63;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;68679000;1
09/07/2016;VALLE;CALI (CT);Sábado;17:00:00;SAN JUDAS TADEO II E10;URBANA;PELUQUERIA Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;42;MASCULINO;SOLTERO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;76001000;1
09/07/2016;VALLE;CALI (CT);Sábado;21:15:00;SILOE E20;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
09/07/2016;VALLE;CALI (CT);Sábado;23:10:00;PETECUY II E6;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;76001000;1
09/07/2016;VALLE;CALI (CT);Sábado;3:10:00;LOS PARQUES - BARRANQUILLA E5;URBANA;BARES, CANTINAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;37;MASCULINO;SOLTERO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;76001000;1
09/07/2016;VALLE;CALI (CT);Sábado;1:02:00;SAAVEDRA GALINDO E8;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;ODONTOLOGIA;SUPERIOR;76001000;1
09/07/2016;VALLE;EL CERRITO;Sábado;15:33:00;VIA EL CERRITO/PLACER;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76248000;1
09/07/2016;VALLE;PALMIRA;Sábado;23:33:00;CORREGIMIENTO TIENDA NUEVA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;CONDUCTOR MOTOCICLETA;33;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76520000;1
09/07/2016;VICHADA;PUERTO CARREÑO (CT);Sábado;0:20:00;LAS GRANJAS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;99001000;1
10/07/2016;ANTIOQUIA;CONCEPCIÓN;Domingo;8:20:00;FATIMA;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;34;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05206000;1
10/07/2016;ANTIOQUIA;MEDELLÍN (CT);Domingo;16:36:00;LA LADERA C-8;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;05001000;1
10/07/2016;ANTIOQUIA;URRAO;Domingo;10:00:00;PRINGAMOSAL;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;31;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05847000;1
10/07/2016;ANTIOQUIA;VALDIVIA;Domingo;6:00:00;MIRAMAR;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05854000;1
10/07/2016;ATLÁNTICO;BARRANQUILLA (CT);Domingo;3:30:00;REBOLO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;A PIE;40;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;08001000;1
10/07/2016;ATLÁNTICO;SOLEDAD;Domingo;23:45:00;LOS ROBLES;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;30;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;08758000;1
10/07/2016;BOLÍVAR;BARRANCO DE LOBA;Domingo;12:00:00;SECTOR RURAL;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;13074000;1
10/07/2016;BOLÍVAR;CARTAGENA (CT);Domingo;18:00:00;SAN JOSE OBRERO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;22;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;13001000;1
10/07/2016;BOLÍVAR;CARTAGENA (CT);Domingo;4:30:00;LOS ALPES;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;29;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;13001000;1
10/07/2016;BOLÍVAR;EL CARMEN DE BOLÍVAR;Domingo;2:30:00;SECTOR EL CENTRO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SUPERIOR;13244000;1
10/07/2016;BOYACÁ;SOGAMOSO;Domingo;5:00:00;SANTA CATALINA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;15759000;1
10/07/2016;BOYACÁ;SOGAMOSO;Domingo;5:00:00;SANTA CATALINA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;33;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;15759000;1
10/07/2016;CASANARE;AGUAZUL;Domingo;2:30:00;SABANALES;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;85010000;1
10/07/2016;CAUCA;ARGELIA;Domingo;1:00:00;CENTRO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;19050000;1
10/07/2016;CAUCA;BALBOA;Domingo;0:00:00;VDA POTRERO LARGO;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;19075000;1
10/07/2016;CAUCA;BOLÍVAR;Domingo;9:30:00;VDA TRUJILLO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;39;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;19100000;1
10/07/2016;CAUCA;BUENOS AIRES;Domingo;10:30:00;VDA SAN FRANCISCO;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;33;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;19110000;1
10/07/2016;CAUCA;BUENOS AIRES;Domingo;10:30:00;VDA SAN FRANCISCO;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;46;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;19110000;1
10/07/2016;CAUCA;POPAYÁN (CT);Domingo;18:15:00;LOS SAUCES;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;36;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;19001000;1
10/07/2016;CAUCA;POPAYÁN (CT);Domingo;13:17:00;VDA LAS GUACAS;RURAL;CARCELES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;34;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;19001000;1
10/07/2016;CAUCA;PUERTO TEJADA;Domingo;8:00:00;SANTA ELENA;URBANA;FRENTE A RESIDENCIAS - VIA PUBLICA;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;TECNICO EMPRESARIAL;TECNICO;19573000;1
10/07/2016;CAUCA;PUERTO TEJADA;Domingo;0:50:00;CARLOS ALBERTO GUZMAN;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;14;FEMENINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;19573000;1
10/07/2016;CAUCA;SANTANDER DE QUILICHAO;Domingo;0:00:00;Vda La Palomera;RURAL;FINCAS Y SIMILARES;CONTUNDENTES;A PIE;A PIE;75;FEMENINO;SOLTERO;COLOMBIA;AGRICULTOR;-;ANALFABETA;19698000;1
10/07/2016;CESAR;MANAURE;Domingo;1:30:00;EL CENTRO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;38;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;20443000;1
10/07/2016;CESAR;VALLEDUPAR (CT);Domingo;11:58:00;NUEVO AMANECER;URBANA;VIAS PUBLICAS;CONTUNDENTES;A PIE;A PIE;43;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;20001000;1
10/07/2016;CHOCÓ;QUIBDÓ (CT);Domingo;21:20:00;LOS ALAMOS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;27001000;1
10/07/2016;CÓRDOBA;MONTERÍA (CT);Domingo;19:40:00;PAZ DEL NORTE;URBANA;FRENTE A RESIDENCIAS - VIA PUBLICA;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;23001000;1
10/07/2016;CÓRDOBA;TUCHÍN;Domingo;14:00:00;CENTRO;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;51;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;23815000;1
10/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;6:30:00;EL CODITO E-1;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
10/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;6:30:00;EL CODITO E-1;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
10/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;20:15:00;MARCO FIDEL SUAREZ E-18;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;40;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
10/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;0:15:00;SAN EUGENIO E-7;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
10/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;11:50:00;ARAUQUITA E-1;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
10/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;11:50:00;LAS VEGAS E-8;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;42;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;11001000;1
10/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;23:45:00;VILLA GLORIA E-19;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
10/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;2:50:00;LOS LACHES E-3;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
10/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;5:15:00;ROMA  E-8;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
10/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;5:55:00;JERUSALÉN E-19;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;44;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
10/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;21:08:00;LA VICTORIA E-4;URBANA;HOSPITALES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;18;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
10/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;3:23:00;BRASILIA I SECTOR E-7;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;25;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
10/07/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Domingo;10:16:00;MANDALAY I ETAPA E-8;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
10/07/2016;CUNDINAMARCA;SOACHA;Domingo;12:00:00;CHICO SUR;RURAL;LOTE BALDIO;CONTUNDENTES;A PIE;A PIE;25;MASCULINO;SOLTERO;-;NO REPORTA;-;PRIMARIA;25754000;1
10/07/2016;META;PUERTO RICO;Domingo;0:52:00;VILLA GARCIA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;27;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;50590000;1
10/07/2016;NARIÑO;PASTO (CT);Domingo;1:15:00;PRAGA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;36;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;52001000;1
10/07/2016;NARIÑO;PUPIALES;Domingo;19:30:00;VDA ESPINO SUR;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;3;FEMENINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;ANALFABETA;52585000;1
10/07/2016;NARIÑO;SANTACRUZ;Domingo;20:20:00;VEREDA PEDREGAL;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;52699000;1
10/07/2016;NORTE DE SANTANDER;CÚCUTA (CT);Domingo;13:05:00;BARRIO SANTA ANA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;54;MASCULINO;UNION LIBRE;COLOMBIA;COMERCIANTE;-;PRIMARIA;54001000;1
10/07/2016;NORTE DE SANTANDER;SARDINATA;Domingo;13:30:00;CERRO LA VIEJA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;CONDUCTOR TAXI;60;MASCULINO;CASADO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;54720000;1
10/07/2016;NORTE DE SANTANDER;SARDINATA;Domingo;15:30:00;SECTOR PUENTE DE PIEDRA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;26;FEMENINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;54720000;1
